company_name,title,product_url,Product Model,base_info,root_category_name,root_category_id,category_name,category_id,sub_category_name,sub_category_id,detail_category_name,detail_category_id
广东朝阳电子科技股份有限公司,头戴式蓝牙耳机,http://www.risuntek.com/Product.aspx?TypeID=1,无,无,耳机产品,303448102,无,0,无,0,无,0
广东朝阳电子科技股份有限公司,脖戴蓝牙耳机,http://www.risuntek.com/Product.aspx?TypeID=1,无,无,耳机产品,303448102,无,0,无,0,无,0
广东朝阳电子科技股份有限公司,脖带入耳式降噪蓝牙耳机,http://www.risuntek.com/Product.aspx?TypeID=1,无,无,耳机产品,303448102,无,0,无,0,无,0
广东朝阳电子科技股份有限公司,骨传导耳机,http://www.risuntek.com/Product.aspx?TypeID=1,无,无,耳机产品,303448102,无,0,无,0,无,0
广东朝阳电子科技股份有限公司,TWS 真无线翻盖式蓝牙耳机,http://www.risuntek.com/Product.aspx?TypeID=1,无,无,耳机产品,303448102,无,0,无,0,无,0
广东朝阳电子科技股份有限公司,智能翻译耳机,http://www.risuntek.com/Product.aspx?TypeID=1,无,无,耳机产品,303448102,无,0,无,0,无,0
广东朝阳电子科技股份有限公司,金属斜入耳圈铁小耳机,http://www.risuntek.com/Product.aspx?TypeID=1,无,无,耳机产品,303448102,无,0,无,0,无,0
广东朝阳电子科技股份有限公司,蓝牙运动防水防汗耳机,http://www.risuntek.com/Product.aspx?TypeID=1,无,无,耳机产品,303448102,无,0,无,0,无,0
广东朝阳电子科技股份有限公司,Lightning 连接线,http://www.risuntek.com/Product.aspx?TypeID=2,无,无,音频配件,90242184,无,0,无,0,无,0
广东朝阳电子科技股份有限公司,Type-c 连接线,http://www.risuntek.com/Product.aspx?TypeID=2,无,无,音频配件,90242184,无,0,无,0,无,0
广东朝阳电子科技股份有限公司,安卓连接线,http://www.risuntek.com/Product.aspx?TypeID=2,无,无,音频配件,90242184,无,0,无,0,无,0
广东朝阳电子科技股份有限公司,1.1*4.0/4C 热传印线,http://www.risuntek.com/Product.aspx?TypeID=2,无,无,音频配件,90242184,无,0,无,0,无,0
广东朝阳电子科技股份有限公司,1.2*4.0/4C 线,http://www.risuntek.com/Product.aspx?TypeID=2,无,无,音频配件,90242184,无,0,无,0,无,0
广东朝阳电子科技股份有限公司,2.3/6C 编织线 2.3/6C 编织线,http://www.risuntek.com/Product.aspx?TypeID=2,无,无,音频配件,90242184,无,0,无,0,无,0
广东朝阳电子科技股份有限公司,脖戴蓝牙耳机线,http://www.risuntek.com/Product.aspx?TypeID=2,无,无,音频配件,90242184,无,0,无,0,无,0
广东朝阳电子科技股份有限公司,耳套,http://www.risuntek.com/Product.aspx?TypeID=2,无,无,音频配件,90242184,无,0,无,0,无,0
广东朝阳电子科技股份有限公司,护套,http://www.risuntek.com/Product.aspx?TypeID=2,无,无,音频配件,90242184,无,0,无,0,无,0
广东朝阳电子科技股份有限公司,头戴耳机包,http://www.risuntek.com/Product.aspx?TypeID=2,无,无,音频配件,90242184,无,0,无,0,无,0
